gbifID,institutionCode,collectionCode,occurrenceID,catalogNumber,recordNumber,recordedBy,fieldNumber,eventDate,year,month,day,eventRemarks,countryCode,stateProvince,locality,decimalLongitude,decimalLatitude,elevation,habitat,eventRemarks.1,references,basisOfRecord,taxonID,scientificNameID,family,genus,species,scientificName,taxonomicStatus,acceptedScientificName,datasetKey,mediaType,occurrenceRemarks,dynamicProperties,fieldNotes,reproductiveCondition,hasGeospatialIssues,hasCoordinate,coordinateUncertaintyInMeters,issue,image_url,acceptedScientificName_corr,Country_name,Binned_latitude
2995783047,ASE,ASE,3040753,ASE0032425,4044,"Marquete, R;Gomes, M,Iganci, J,Moreira, FF,Medeiros, S,Von, E",,2007-01-18T00:00:00,2007.0,1.0,18.0,,BR,Rio de Janeiro,"Resv. Ecol. de Jacarepiá, Text. do solo: Arenoso. Relevo: Plano. Vegetação: Restinga.",-42.439722,-22.927778,47.0,,,,PRESERVED_SPECIMEN,,,Salicaceae,Casearia,Casearia oblongifolia,Casearia oblongifolia Cambess.,ACCEPTED,Casearia oblongifolia Cambess.,ba06a193-82fc-425b-a7e5-f3df809fe378,,,,"Arbusto escandente ca. 2 m de altura. Tronco cap: 28,5 cm com casca lisa, com algumas fissuras, espalhadas, com liquens. Folhas cartáceas, discolores verdes, botões verdes, flores de sépala.; Restinga.",,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Casearia sylvestris Sw.,Brazil,"(-23, -13]"
2302450103,IAN,IAN,3624381,IAN171175,313,"Costa, MAS da;Lohmann, LG",,1995-07-13T00:00:00,1995.0,7.0,13.0,,BR,Amazonas,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Floresta de Platô. Solo argiloso. Planta fichada: 2838-19.",-59.58,-2.53,,,,,PRESERVED_SPECIMEN,,,Salicaceae,Casearia,Casearia sylvestris,Casearia sylvestris var. sylvestris,SYNONYM,Casearia sylvestris Sw.,af0ac0ba-b895-47a2-ac64-30517f109c33,,,,"Árvore, 12cm de DAP, sub-dossel. Ritidoma cinza-escuro, quase marrom. Casca bastante fissurada verticalmente, sem lenticelas. Desprendimento por placas. Caule cilíndrico, um pouco tortuoso. Casca morta marrom com 3mm de espessura; casca viva marrom;",,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Casearia sylvestris Sw.,Brazil,"(-3, 7]"
2302449187,IAN,IAN,3623317,IAN167114,17,"Aragão, IL;Bastos, MNC",,1995-07-05T00:00:00,1995.0,7.0,5.0,,BR,Pará,"Serras das Andorinhas, Ladeira do Bastão, mata.",-48.28,-6.13,,,,,PRESERVED_SPECIMEN,,,Salicaceae,Casearia,Casearia sylvestris,Casearia sylvestris var. sylvestris,SYNONYM,Casearia sylvestris Sw.,af0ac0ba-b895-47a2-ac64-30517f109c33,,,,"Árvore de 5m de altura; inflorescência nas axilas das folhas, botôes esverdeados.",,False,True,,GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Casearia sylvestris Sw.,Brazil,"(-13, -3]"
1586073959,JBRJ,RB,urn:catalog:JBRJ:RB:1348679,RB01348679,2784,A.A.M. de Barros; L.J.S. Pinto,,2007-03-03T00:00:00,2007.0,3.0,3.0,,BR,Rio de Janeiro,"Engenho do Mato, Parque Estadual da Serra da Tiririca, Morro do Cordovil, Vale das Borboletas, Trilha da Jararaca",-42.983333,-22.922222,182.0,,,,PRESERVED_SPECIMEN,,,Salicaceae,Casearia,Casearia oblongifolia,Casearia oblongifolia Cambess.,ACCEPTED,Casearia oblongifolia Cambess.,4300f8d5-1ae5-49e5-a101-63894b005868,,,,"Mata Atlântica, Floresta Ombrófila Densa Submontana",,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE,,Casearia sylvestris Sw.,Brazil,"(-23, -13]"
1440665764,JBRJ,RB,urn:catalog:JBRJ:RB:1237717,RB01237717,805,D.N.S. Machado; G.A. de Queiroz,,2016-01-31T00:00:00,2016.0,1.0,31.0,,BR,Rio de Janeiro,"Serra do Sambe, estrada acima da Cachoeira dos Bagres.",-42.657778,-22.684722,235.0,,,,PRESERVED_SPECIMEN,,,Salicaceae,Casearia,Casearia oblongifolia,Casearia oblongifolia Cambess.,ACCEPTED,Casearia oblongifolia Cambess.,4300f8d5-1ae5-49e5-a101-63894b005868,,,,"Beira da estrada, margem de rio.",,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE,,Casearia sylvestris Sw.,Brazil,"(-23, -13]"
1424305522,JBRJ,RB,urn:catalog:JBRJ:RB:594516,RB00594516,62742,T.B.Croat,,1986-08-27T00:00:00,1986.0,8.0,27.0,,BR,Acre,Parque Zoobotânico of the University of Acre.,-67.8,-9.966667,130.0,,,,PRESERVED_SPECIMEN,,,Metteniusaceae,Calatola,Calatola costaricensis,Calatola venezuelana Pittier,SYNONYM,Calatola costaricensis Standl.,4300f8d5-1ae5-49e5-a101-63894b005868,,,,Secundary forest.,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE,,Calatola costaricensis Standl.,Brazil,"(-13, -3]"
1423913776,JBRJ,RB,urn:catalog:JBRJ:RB:1134783,RB01134783,535,D.N.S. Machado; et al,,2015-04-18T00:00:00,2015.0,4.0,18.0,,BR,Rio de Janeiro,"Divisa dos Municípios de Maricá e Saquarema, Serra do Camburi, Rampa de Voo Norte, acesso pela Rodovia RJ 106, km 24, Estrada do Retiro",-42.632222,-22.870278,141.0,,,,PRESERVED_SPECIMEN,,,Salicaceae,Casearia,Casearia oblongifolia,Casearia oblongifolia Cambess.,ACCEPTED,Casearia oblongifolia Cambess.,4300f8d5-1ae5-49e5-a101-63894b005868,,,,Floresta Ombrófila Densa Submontana,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE,,Casearia sylvestris Sw.,Brazil,"(-23, -13]"
931017021,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:94230,94230,4590,Franco P.;Berg C.,,1994-03-26T00:00:00,1994.0,3.0,26.0,,CO,Antioquia,"Vereda El Viao, entre el peaje y la quebrada Viao",-75.22859,6.0804,1950.0,,,,PRESERVED_SPECIMEN,,,Urticaceae,Cecropia,Cecropia gabrielis,Cecropia monostachya C.C.Berg,SYNONYM,Cecropia gabrielis Cuatrec.,23243164-c132-444d-a3a4-34662abb8305,,,,Árbol masculino de 10 m,Flor,False,True,3188.0,INSTITUTION_MATCH_NONE,,Cecropia gabrielis Cuatrec.,Colombia,"(-3, 7]"
931017011,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:94215,94215,4573,Franco P.;Berg C.,,1994-03-23T00:00:00,1994.0,3.0,23.0,,CO,Antioquia,Cerca al campamento Versalles de EEPP,-74.973702,6.367579,1350.0,,,,PRESERVED_SPECIMEN,,,Urticaceae,Cecropia,Cecropia obtusifolia,Cecropia obtusifolia subsp. burriada (Cuatrec.) C.C.Berg & P.Franco,ACCEPTED,Cecropia obtusifolia subsp. burriada (Cuatrec.) C.C.Berg & P.Franco,23243164-c132-444d-a3a4-34662abb8305,,,,Árbol femenino de 5 m,Flor,False,True,780.0,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE,,Cecropia obtusifolia Bertol.,Colombia,"(-3, 7]"
931016989,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:94229,94229,4590,Franco P.;Berg C.,,1994-03-26T00:00:00,1994.0,3.0,26.0,,CO,Antioquia,"Vereda El Viao, entre el peaje y la quebrada Viao",-75.22859,6.0804,1950.0,,,,PRESERVED_SPECIMEN,,,Urticaceae,Cecropia,Cecropia gabrielis,Cecropia monostachya C.C.Berg,SYNONYM,Cecropia gabrielis Cuatrec.,23243164-c132-444d-a3a4-34662abb8305,,,,Árbol masculino de 10 m,Flor,False,True,3188.0,INSTITUTION_MATCH_NONE,,Cecropia gabrielis Cuatrec.,Colombia,"(-3, 7]"
931016955,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:94228,94228,4590,Franco P.;Berg C.,,1994-03-26T00:00:00,1994.0,3.0,26.0,,CO,Antioquia,"Vereda El Viao, entre el peaje y la quebrada Viao",-75.22859,6.0804,1950.0,,,,PRESERVED_SPECIMEN,,,Urticaceae,Cecropia,Cecropia gabrielis,Cecropia monostachya C.C.Berg,SYNONYM,Cecropia gabrielis Cuatrec.,23243164-c132-444d-a3a4-34662abb8305,,,,Árbol masculino de 10 m,Flor,False,True,3188.0,INSTITUTION_MATCH_NONE,,Cecropia gabrielis Cuatrec.,Colombia,"(-3, 7]"
931016952,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:94216,94216,4573,Franco P.;Berg C.,,1994-03-23T00:00:00,1994.0,3.0,23.0,,CO,Antioquia,Cerca al campamento Versalles de EEPP,-74.973702,6.367579,1350.0,,,,PRESERVED_SPECIMEN,,,Urticaceae,Cecropia,Cecropia obtusifolia,Cecropia obtusifolia subsp. burriada (Cuatrec.) C.C.Berg & P.Franco,ACCEPTED,Cecropia obtusifolia subsp. burriada (Cuatrec.) C.C.Berg & P.Franco,23243164-c132-444d-a3a4-34662abb8305,,,,Árbol femenino de 5 m,Flor,False,True,780.0,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE,,Cecropia obtusifolia Bertol.,Colombia,"(-3, 7]"
931016935,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:94169,94169,4599,Franco P.;Berg C.;Callejas R.;Roldán F.;Gómez A.,,1994-03-28T00:00:00,1994.0,3.0,28.0,,CO,Antioquia,"Corregimiento El Doce, Barroblanco, hacienda Las Mercedes",-75.4,7.466667,200.0,,,,PRESERVED_SPECIMEN,,,Urticaceae,Cecropia,Cecropia obtusifolia,Cecropia obtusifolia subsp. burriada (Cuatrec.) C.C.Berg & P.Franco,ACCEPTED,Cecropia obtusifolia subsp. burriada (Cuatrec.) C.C.Berg & P.Franco,23243164-c132-444d-a3a4-34662abb8305,,,,Árbol femenino de 12 m,Flor,False,True,3050.0,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE,,Cecropia obtusifolia Bertol.,Colombia,"(7, 17]"
931016933,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:94168,94168,4599,Franco P.;Berg C.;Callejas R.;Roldán F.;Gómez A.,,1994-03-28T00:00:00,1994.0,3.0,28.0,,CO,Antioquia,"Corregimiento El Doce, Barroblanco, hacienda Las Mercedes",-75.4,7.466667,200.0,,,,PRESERVED_SPECIMEN,,,Urticaceae,Cecropia,Cecropia obtusifolia,Cecropia obtusifolia subsp. burriada (Cuatrec.) C.C.Berg & P.Franco,ACCEPTED,Cecropia obtusifolia subsp. burriada (Cuatrec.) C.C.Berg & P.Franco,23243164-c132-444d-a3a4-34662abb8305,,,,Árbol femenino de 12 m,Flor,False,True,3050.0,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE,,Cecropia obtusifolia Bertol.,Colombia,"(7, 17]"
931016914,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:94157,94157,4589,Franco P.;Berg C.,,1994-03-26T00:00:00,1994.0,3.0,26.0,,CO,Antioquia,"Vereda El Viao, entre el peaje y la quebrada Viao",-75.22859,6.0804,1950.0,,,,PRESERVED_SPECIMEN,,,Urticaceae,Cecropia,Cecropia gabrielis,Cecropia monostachya C.C.Berg,SYNONYM,Cecropia gabrielis Cuatrec.,23243164-c132-444d-a3a4-34662abb8305,,,,Árbol femenino de 8 m,Flor,False,True,3188.0,INSTITUTION_MATCH_NONE,,Cecropia gabrielis Cuatrec.,Colombia,"(-3, 7]"
931016906,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:94158,94158,4589,Franco P.;Berg C.,,1994-03-26T00:00:00,1994.0,3.0,26.0,,CO,Antioquia,"Vereda El Viao, entre el peaje y la quebrada Viao",-75.22859,6.0804,1950.0,,,,PRESERVED_SPECIMEN,,,Urticaceae,Cecropia,Cecropia gabrielis,Cecropia monostachya C.C.Berg,SYNONYM,Cecropia gabrielis Cuatrec.,23243164-c132-444d-a3a4-34662abb8305,,,,Árbol de 8 m,Flor,False,True,3188.0,INSTITUTION_MATCH_NONE,,Cecropia gabrielis Cuatrec.,Colombia,"(-3, 7]"
931016897,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:94165,94165,4597,Franco P.;Berg C.;Callejas R.,,1994-03-27T00:00:00,1994.0,3.0,27.0,,CO,Antioquia,,-75.401375,7.270528,1250.0,,,,PRESERVED_SPECIMEN,,,Urticaceae,Cecropia,Cecropia obtusifolia,Cecropia obtusifolia subsp. burriada (Cuatrec.) C.C.Berg & P.Franco,ACCEPTED,Cecropia obtusifolia subsp. burriada (Cuatrec.) C.C.Berg & P.Franco,23243164-c132-444d-a3a4-34662abb8305,,,,Árbol masculino de 10 m,Flor,False,True,25865.0,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE,,Cecropia obtusifolia Bertol.,Colombia,"(7, 17]"
931016891,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:94162,94162,4594,Franco P.;Berg C.;Callejas R.;Roldán F.;Gómez A.,,1994-03-27T00:00:00,1994.0,3.0,27.0,,CO,Antioquia,,-75.457712,7.005797,1900.0,,,,PRESERVED_SPECIMEN,,,Urticaceae,Cecropia,Cecropia gabrielis,Cecropia monostachya C.C.Berg,SYNONYM,Cecropia gabrielis Cuatrec.,23243164-c132-444d-a3a4-34662abb8305,,,,Árbol masculino de 12 m,Flor,False,True,31042.0,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE,,Cecropia gabrielis Cuatrec.,Colombia,"(7, 17]"
931013373,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:80233,80233,10035,Callejas R.;Roldán F.;Arbeláez M.,,1991-02-16T00:00:00,1991.0,2.0,16.0,,CO,Antioquia,"Corregimiento Nutibara, inspección Murrí, alto de Cuevas en la vía Nutibara - La Blanquita, finca El Palmar, sitio El Llano",-76.4,6.666667,2080.0,,,,PRESERVED_SPECIMEN,,,Metteniusaceae,Calatola,Calatola costaricensis,Calatola venezuelana Pittier,SYNONYM,Calatola costaricensis Standl.,23243164-c132-444d-a3a4-34662abb8305,,,,"Árbol de 14 m de altura, frutos verdes, raro",Fruto,False,True,9763.0,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE,,Calatola costaricensis Standl.,Colombia,"(-3, 7]"
931012379,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:75117,75117,933,Ramírez J.;Cárdenas D.,,1987-05-22T00:00:00,1987.0,5.0,22.0,,CO,Antioquia,Quebrada La Cristalina,-75.003247,6.038224,750.0,,,,PRESERVED_SPECIMEN,,,Lauraceae,Beilschmiedia,Beilschmiedia costaricensis,Beilschmiedia costaricensis (Mez & Pittier) C.K.Allen,ACCEPTED,Beilschmiedia costaricensis (Mez & Pittier) C.K.Allen,23243164-c132-444d-a3a4-34662abb8305,,,,"Árbol de 10 m, semilla amarilla",Fruto,False,True,1134.0,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE,,Beilschmiedia pendula (Sw.) Hemsl.,Colombia,"(-3, 7]"
931011690,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:71913,71913,2992,Espina J.;García F.;Pino S.,,1989-04-25T00:00:00,1989.0,4.0,25.0,,CO,Chocó,"Corregimiento El Valle, carretera entre el puente sobre la quebrada Tundó y el km 7 del Valle - Bahía Solano",-77.404324,6.130387,,,,,PRESERVED_SPECIMEN,,,Salicaceae,Casearia,Casearia sylvestris,Casearia sylvestris var. sylvestris,SYNONYM,Casearia sylvestris Sw.,23243164-c132-444d-a3a4-34662abb8305,,,,Árbol,Flor,False,True,3030.0,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE,,Casearia sylvestris Sw.,Colombia,"(-3, 7]"
931011647,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:71979,71979,2957,Espina J.;García F.;Pino S.,,1989-04-25T00:00:00,1989.0,4.0,25.0,,CO,Chocó,"Corregimiento El Valle, carretera entre el puente sobre la quebrada Tundó y el km 7 del Valle - Bahía Solano",-77.404324,6.130387,,,,,PRESERVED_SPECIMEN,,,Metteniusaceae,Calatola,Calatola costaricensis,Calatola venezuelana Pittier,SYNONYM,Calatola costaricensis Standl.,23243164-c132-444d-a3a4-34662abb8305,,,,Árbol,Fruto,False,True,3030.0,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE,,Calatola costaricensis Standl.,Colombia,"(-3, 7]"
931010948,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:67759,67759,8566,Callejas R.;Roldán F.;Castaño I.,,1989-10-25T00:00:00,1989.0,10.0,25.0,,CO,Antioquia,"Corregimiento Alto Samaná, vereda Miraflores, finca El Desespero",-74.866667,6.083333,900.0,,,,PRESERVED_SPECIMEN,,,Brunelliaceae,Brunellia,Brunellia acostae,Brunellia darienensis Cuatrec. & D.M.Porter,SYNONYM,Brunellia acostae Cuatrec.,23243164-c132-444d-a3a4-34662abb8305,,,,"Árbol de 10-12 m, ocasional",Flor,False,True,1843.0,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE,,Brunellia acostae Cuatrec.,Colombia,"(-3, 7]"
931010885,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:67241,67241,8368,Callejas R.;Castaño I.;Restrepo H.,,1989-09-09T00:00:00,1989.0,9.0,9.0,,CO,Antioquia,"Vereda El Alto, 4 km W de la mina Las Brisas, bosque a margen derecha, 1 km de la quebrada El Niño",-75.316667,7.05,1810.0,,,,PRESERVED_SPECIMEN,,,Lauraceae,Beilschmiedia,Beilschmiedia costaricensis,Beilschmiedia costaricensis (Mez & Pittier) C.K.Allen,ACCEPTED,Beilschmiedia costaricensis (Mez & Pittier) C.K.Allen,23243164-c132-444d-a3a4-34662abb8305,,,,"Arbusto de 4-6 m de altura, ocasional",Flor,False,True,2777.0,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE,,Beilschmiedia pendula (Sw.) Hemsl.,Colombia,"(7, 17]"
931010829,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:6716,6716,611,Shepherd J.,,1976-08-31T00:00:00,1976.0,8.0,31.0,,CO,Antioquia,"Valle del río Anorí, entre Dos Bocas y Anorí",-75.055562,7.321067,550.0,,,,PRESERVED_SPECIMEN,,,Urticaceae,Cecropia,Cecropia obtusifolia,Cecropia obtusifolia subsp. burriada (Cuatrec.) C.C.Berg & P.Franco,ACCEPTED,Cecropia obtusifolia subsp. burriada (Cuatrec.) C.C.Berg & P.Franco,23243164-c132-444d-a3a4-34662abb8305,,,,Tree 15 m,Flor,False,True,3792.0,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE,,Cecropia obtusifolia Bertol.,Colombia,"(7, 17]"
931010795,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:6698,6698,609,Shepherd J.,,1976-08-31T00:00:00,1976.0,8.0,31.0,,CO,Antioquia,"Valle del río Anorí, entre Dos Bocas y Anorí",-75.055562,7.321067,550.0,,,,PRESERVED_SPECIMEN,,,Urticaceae,Cecropia,Cecropia obtusifolia,Cecropia obtusifolia subsp. burriada (Cuatrec.) C.C.Berg & P.Franco,ACCEPTED,Cecropia obtusifolia subsp. burriada (Cuatrec.) C.C.Berg & P.Franco,23243164-c132-444d-a3a4-34662abb8305,,,,Tree 18 m,Flor,False,True,3792.0,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE,,Cecropia obtusifolia Bertol.,Colombia,"(7, 17]"
931010168,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:64164,64164,4596,Franco P.;Berg C.;Callejas R.,,1994-03-27T00:00:00,1994.0,3.0,27.0,,CO,Antioquia,,-75.401375,7.270528,1250.0,,,,PRESERVED_SPECIMEN,,,Urticaceae,Cecropia,Cecropia obtusifolia,Cecropia obtusifolia subsp. burriada (Cuatrec.) C.C.Berg & P.Franco,ACCEPTED,Cecropia obtusifolia subsp. burriada (Cuatrec.) C.C.Berg & P.Franco,23243164-c132-444d-a3a4-34662abb8305,,,,Árbol femenino de 12 m,Flor,False,True,25865.0,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE,,Cecropia obtusifolia Bertol.,Colombia,"(7, 17]"
931010085,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:6355,6355,395,Shepherd J.,,1976-06-11T00:00:00,1976.0,6.0,11.0,,CO,Antioquia,"Corregimiento Providencia, valle del río Anorí, entre Dos Bocas y Anorí, cerca a Planta Providencia, 26 km S and 23 km W air of Zaragoza",-75.050556,7.216667,550.0,,,,PRESERVED_SPECIMEN,,,Salicaceae,Casearia,Casearia sylvestris,Casearia sylvestris var. sylvestris,SYNONYM,Casearia sylvestris Sw.,23243164-c132-444d-a3a4-34662abb8305,,,,"Tree 10 m, 5 trunks; bark rough with some scales, slash hard, orange, brown, darkening",Estéril,False,True,30214.0,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE,,Casearia sylvestris Sw.,Colombia,"(7, 17]"
931009296,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:60102,60102,13370,McPherson G.;Roldán F.;Castaño I.,,1988-12-09T00:00:00,1988.0,12.0,9.0,,CO,Antioquia,"Region of Murrí in W central part of department, near 13 road km from Nutibara",-76.333333,6.666667,2000.0,,,,PRESERVED_SPECIMEN,,,Lauraceae,Beilschmiedia,Beilschmiedia costaricensis,Beilschmiedia costaricensis (Mez & Pittier) C.K.Allen,ACCEPTED,Beilschmiedia costaricensis (Mez & Pittier) C.K.Allen,23243164-c132-444d-a3a4-34662abb8305,,,,Tree 11 m,Flor,False,True,5995.0,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE,,Beilschmiedia pendula (Sw.) Hemsl.,Colombia,"(-3, 7]"
931008039,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:54795,54795,626,Betancur J.;Roldán F.;Castaño I.,,1988-09-15T00:00:00,1988.0,9.0,15.0,,CO,Antioquia,"Km 3.6 de San Luis a San Francisco, orilla de una quebrada",-74.995667,6.071667,1200.0,,,,PRESERVED_SPECIMEN,,,Salicaceae,Casearia,Casearia sylvestris,Casearia sylvestris var. sylvestris,SYNONYM,Casearia sylvestris Sw.,23243164-c132-444d-a3a4-34662abb8305,,,,Arbusto de 5 m de altura; abundante,Flor y fruto,False,True,6526.0,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE,,Casearia sylvestris Sw.,Colombia,"(-3, 7]"
931007741,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:5348,5348,611,Shepherd J.,,1976-08-31T00:00:00,1976.0,8.0,31.0,,CO,Antioquia,"Valle del río Anorí, entre Dos Bocas y Anorí",-75.055562,7.321067,550.0,,,,PRESERVED_SPECIMEN,,,Urticaceae,Cecropia,Cecropia obtusifolia,Cecropia obtusifolia subsp. burriada (Cuatrec.) C.C.Berg & P.Franco,ACCEPTED,Cecropia obtusifolia subsp. burriada (Cuatrec.) C.C.Berg & P.Franco,23243164-c132-444d-a3a4-34662abb8305,,,,Tree 15 m,Flor,False,True,3792.0,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE,,Cecropia obtusifolia Bertol.,Colombia,"(7, 17]"
931007713,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:5347,5347,609,Shepherd J.,,1976-08-31T00:00:00,1976.0,8.0,31.0,,CO,Antioquia,"Valle del río Anorí, entre Dos Bocas y Anorí",-75.055562,7.321067,550.0,,,,PRESERVED_SPECIMEN,,,Urticaceae,Cecropia,Cecropia obtusifolia,Cecropia obtusifolia subsp. burriada (Cuatrec.) C.C.Berg & P.Franco,ACCEPTED,Cecropia obtusifolia subsp. burriada (Cuatrec.) C.C.Berg & P.Franco,23243164-c132-444d-a3a4-34662abb8305,,,,Tree 18 m,Flor,False,True,3792.0,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE,,Cecropia obtusifolia Bertol.,Colombia,"(7, 17]"
931007640,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:52967,52967,6829,Callejas R.;Betancur J.;Arbeláez A.;Castaño I.,,1988-07-14T00:00:00,1988.0,7.0,14.0,,CO,Antioquia,"Corregimiento Murrí, La Blanquita, alto de Cuevas, km 14.5 O de Nutibara en la vía a La Blanquita",-76.416667,6.75,1850.0,,,,PRESERVED_SPECIMEN,,,Metteniusaceae,Calatola,Calatola costaricensis,Calatola columbiana Sleumer,SYNONYM,Calatola costaricensis Standl.,23243164-c132-444d-a3a4-34662abb8305,,,,"Árbol de 12 m de altura, frutos colgantes, rara",Flor y fruto,False,True,7125.0,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE,,Calatola costaricensis Standl.,Colombia,"(-3, 7]"
931007615,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:52899,52899,6829,Callejas R.;Betancur J.;Arbeláez A.;Castaño I.,,1988-07-14T00:00:00,1988.0,7.0,14.0,,CO,Antioquia,"Corregimiento Murrí, La Blanquita, alto de Cuevas, km 14.5 O de Nutibara en la vía a La Blanquita",-76.416667,6.75,1850.0,,,,PRESERVED_SPECIMEN,,,Metteniusaceae,Calatola,Calatola costaricensis,Calatola columbiana Sleumer,SYNONYM,Calatola costaricensis Standl.,23243164-c132-444d-a3a4-34662abb8305,,,,"Árbol de 12 m de altura, frutos colgantes, rara",Flor y fruto,False,True,7125.0,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE,,Calatola costaricensis Standl.,Colombia,"(-3, 7]"
931007115,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:50826,50826,5844,Callejas R.;Fonnegra R.;Roldán F.;Arbeláez A.,,1987-11-23T00:00:00,1987.0,11.0,23.0,,CO,Antioquia,"Vereda San Andrés, vía Dabeiba - Fuemia, 18 - 33 km",-76.383333,6.666667,1080.0,,,,PRESERVED_SPECIMEN,,,Salicaceae,Casearia,Casearia sylvestris,Casearia sylvestris var. sylvestris,SYNONYM,Casearia sylvestris Sw.,23243164-c132-444d-a3a4-34662abb8305,,,,Árbol de 6-8 m de altura; ocasional,Flor,False,True,21398.0,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE,,Casearia sylvestris Sw.,Colombia,"(-3, 7]"
931001988,Universidad de Antioquia (UdeA),HUA,UdeA:HUA:22059,22059,4574,Albert L.;Hoyos S.;Roldán F.,,1984-06-08T00:00:00,1984.0,6.0,8.0,,CO,Tolima,Bosque municipal José Celestino Mutis,-74.928216,5.188089,600.0,,,,PRESERVED_SPECIMEN,,,Salicaceae,Casearia,Casearia sylvestris,Casearia sylvestris var. sylvestris,SYNONYM,Casearia sylvestris Sw.,23243164-c132-444d-a3a4-34662abb8305,,,,Árbol de 4 m,Flor,False,True,2785.0,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE,,Casearia sylvestris Sw.,Colombia,"(-3, 7]"
